Fuel_consumption,Accelerator_Pedal_value,Absolute_throttle_position,Engine_speed,Current_Gear,Gear_Selection,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Calculated_road_gradient,Steering_wheel_speed,Steering_wheel_angle
499.2,0.0,15.3,1521,3,5,-0.6,2,2.5,4,-1.5
448.0,0.0,15.3,1344,3,5,-0.9,2,2.5,4,-7.7
435.2,0.0,14.9,1187,3,5,-0.5,2,2.5,4,-13.8
396.8,0.0,14.9,1109,3,5,-0.2,1,2.5,0,-12.5
512.0,4.7,16.1,1184,3,5,-0.1,1,2.0,0,-7.7
1049.6,15.6,20.8,1524,3,5,0.5,1,1.5,20,-6.5
1574.4,18.0,26.3,1750,3,5,0.8,1,0.5,12,-2.3
1817.6,22.7,56.9,1709,3,5,0.9,1,1.0,0,-0.5
1971.2,24.6,82.4,1763,3,5,0.9,1,2.0,4,-1.1
2176.0,26.2,79.2,1933,3,5,1.0,1,1.5,0,-0.8
2406.4,25.8,59.2,2150,3,5,1.0,1,0.5,0,0.7
1868.8,12.1,30.6,2297,3,5,0.6,1,0.0,0,0.0
614.4,4.3,16.5,1862,4,5,-0.1,1,0.0,0,-0.9
742.4,9.4,17.3,1850,4,5,0.0,1,0.0,4,-5.9
1241.6,15.2,20.8,1969,4,5,0.3,1,0.0,0,-1.8
435.2,0.0,13.7,1603,4,5,-0.3,2,0.5,0,2.9
256.0,0.0,13.7,1103,4,5,-0.8,2,0.5,0,12.4
320.0,0.0,14.1,1140,4,5,-1.5,2,0.5,4,5.3
307.2,0.0,14.5,973,4,5,-1.7,2,0.5,0,5.9
320.0,0.0,14.5,891,4,5,-1.5,2,0.5,4,5.9
371.2,0.0,14.9,972,3,5,-0.8,2,0.5,0,5.8
473.6,2.7,16.1,1083,3,5,-0.1,1,0.5,8,-2.6
1267.2,18.7,23.1,1606,3,5,0.7,1,0.5,0,-1.7
1984.0,23.8,46.3,1885,3,5,1.1,1,0.5,4,3.0
1894.4,25.4,83.1,1726,3,5,0.9,1,1.0,0,6.9
1881.6,25.4,83.9,1760,3,5,0.9,1,1.5,0,2.9
2086.4,20.3,48.2,1914,3,5,0.9,1,2.0,4,-1.9
1228.8,7.4,19.6,2006,3,5,0.4,1,2.0,0,-1.0
640.0,0.0,16.9,1652,4,5,0.0,1,2.0,0,0.8
1241.6,19.1,22.4,1695,4,5,0.4,1,2.0,0,0.8
1446.4,19.9,25.1,1667,4,5,0.5,1,2.0,0,0.7
1036.8,6.2,18.4,1716,4,5,0.2,1,2.0,0,6.2
358.4,0.0,14.1,1644,4,5,-0.4,1,2.0,0,3.4
921.6,14.5,18.8,1692,4,5,0.1,1,2.0,0,3.9
742.4,2.7,16.1,1666,4,5,0.0,1,1.5,0,4.8
704.0,7.4,16.9,1692,4,5,-0.1,1,1.0,0,5.8
268.8,0.0,13.7,1580,4,5,-0.5,1,1.0,0,5.5
396.8,6.2,16.9,1583,4,5,-0.3,1,1.0,0,6.5
870.4,5.9,16.9,1586,4,5,0.0,1,1.0,0,6.7
281.6,0.0,14.1,1491,4,5,-0.4,1,1.0,0,7.3
1062.4,17.6,21.2,1573,4,5,0.3,1,1.0,0,3.7
806.4,2.7,16.9,1550,4,5,0.0,1,1.0,0,0.9
1126.4,18.7,21.2,1629,4,5,0.2,1,1.0,0,2.7
1433.6,15.2,24.3,1645,4,5,0.4,1,1.0,0,2.1
742.4,7.8,16.9,1672,4,5,-0.1,1,1.0,0,-0.8
1356.8,16.0,22.7,1726,4,5,0.4,1,1.0,0,-1.6
908.8,11.3,18.0,1819,4,5,0.1,1,1.0,0,0.8
1344.0,12.9,20.8,1906,4,5,0.3,1,1.0,4,-1.6
947.2,14.1,18.8,1901,4,5,0.1,1,1.0,0,0.8
1459.2,14.8,22.0,1971,4,5,0.4,1,1.0,0,4.3
614.4,0.0,15.3,1845,4,5,-0.2,1,1.0,0,3.4
1356.8,16.0,21.6,1932,4,5,0.3,1,1.0,0,3.7
691.2,0.0,15.3,1897,4,5,-0.1,1,1.0,0,1.5
972.8,15.2,19.2,1924,4,5,0.1,1,1.0,0,2.6
1561.6,21.1,23.5,1958,4,5,0.5,1,1.0,0,-0.6
1907.2,25.0,27.1,2041,4,5,0.6,1,1.0,0,-0.9
2073.6,25.4,29.4,2141,4,5,0.6,1,1.0,0,3.1
2252.8,25.0,31.0,2246,4,5,0.7,1,0.5,0,2.2
2227.2,21.5,29.0,2350,4,5,0.6,1,0.5,0,0.1
1075.2,8.2,18.0,2152,4,5,0.1,1,1.0,0,0.9
422.4,0.0,14.1,1687,5,5,-0.3,1,0.5,0,3.0
64.0,0.0,14.5,1651,5,5,-0.5,2,0.0,0,3.9
0.0,0.0,14.9,1583,5,5,-0.6,1,0.0,0,2.2
0.0,0.0,14.5,1515,5,5,-0.5,1,0.0,4,-2.9
179.2,0.4,14.9,1464,5,5,-0.4,1,0.0,0,-3.2
1139.2,16.8,20.0,1512,5,5,0.1,1,0.0,4,3.7
844.8,3.5,16.5,1464,5,5,0.0,1,0.0,0,1.8
307.2,0.8,13.7,1363,5,5,-0.4,1,0.0,0,0.9
691.2,10.2,17.6,1461,5,5,-0.1,1,0.0,0,-1.3
1318.4,16.8,22.4,1535,5,5,0.3,1,0.0,0,1.1
1331.2,19.1,24.3,1477,5,5,0.3,1,0.0,0,2.3
1510.4,19.1,26.7,1492,5,5,0.4,1,0.0,0,1.7
1433.6,20.3,25.1,1530,5,5,0.4,1,0.5,0,0.9
1574.4,21.9,33.3,1571,5,5,0.4,1,0.5,0,-1.9
1574.4,18.4,29.0,1609,5,5,0.4,1,0.5,8,4.8
1382.4,13.3,23.1,1644,5,5,0.3,1,1.0,0,2.7
883.2,14.5,18.4,1654,5,5,0.1,1,1.0,4,7.4
1216.0,16.8,21.2,1666,5,5,0.2,1,1.0,0,7.7
998.4,8.2,18.0,1671,5,5,0.1,1,1.0,0,4.7
384.0,0.0,14.5,1609,5,5,-0.3,1,1.0,0,2.9
1152.0,13.3,20.0,1655,5,5,0.1,1,1.0,0,0.8
524.8,0.0,14.5,1560,5,5,-0.2,1,1.0,0,4.1
76.8,0.0,14.1,1452,5,5,-0.5,1,1.0,0,-1.9
0.0,0.0,14.5,1437,5,5,-0.5,1,1.0,0,1.1
358.4,5.9,16.1,1408,5,5,-0.3,1,1.0,0,3.0
1753.6,24.2,38.8,1691,5,5,0.3,1,1.0,0,0.1
1766.4,9.0,37.6,2135,4,5,0.4,1,1.0,4,-4.1
358.4,0.0,13.7,1794,4,5,-0.4,1,1.0,0,0.2
499.2,3.9,15.3,1835,4,5,-0.2,1,1.0,4,4.5
870.4,11.7,18.0,1836,4,5,-0.1,1,1.0,0,0.2
1139.2,6.6,18.0,1879,4,5,0.1,2,1.0,0,4.8
243.2,0.0,13.7,1588,4,5,-1.5,2,1.0,0,3.0
0.0,0.0,14.5,1411,4,5,-1.8,2,1.0,0,1.7
294.4,0.0,14.1,971,4,5,-1.6,2,1.0,0,-1.2
422.4,0.0,14.9,960,3,5,-2.5,2,1.0,0,-1.6
537.6,0.0,15.7,901,3,5,-2.5,2,0.5,0,-0.5
486.4,0.0,15.3,826,1,5,-1.3,2,0.5,0,-1.2
435.2,0.0,14.9,747,1,5,-0.2,2,0.0,0,-1.2
371.2,0.0,14.5,675,1,5,0.0,2,0.0,0,-1.0
371.2,0.0,14.5,672,1,5,0.0,2,0.0,0,-0.8
358.4,0.0,14.5,675,1,5,0.0,2,0.0,0,-0.8
345.6,0.0,14.5,666,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,672,1,5,0.0,2,0.0,0,-1.2
345.6,0.0,14.5,672,1,5,0.0,2,0.0,0,-0.8
345.6,0.0,14.5,673,1,5,0.0,2,0.0,0,-1.1
345.6,0.0,14.5,670,1,5,0.0,2,0.0,0,-1.1
345.6,0.0,14.5,668,1,5,0.0,2,0.0,0,-1.2
332.8,0.0,14.5,668,1,5,0.0,2,0.0,0,-1.0
332.8,0.0,14.5,667,1,5,0.0,2,0.0,0,-1.1
332.8,0.0,14.5,671,1,5,0.0,2,0.0,0,-0.8
345.6,0.0,14.5,664,1,5,0.0,2,0.0,0,-0.9
358.4,0.0,14.5,670,1,5,0.0,2,0.0,0,-0.8
345.6,0.0,14.5,671,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,674,1,5,0.0,2,0.0,0,-1.0
358.4,0.0,14.5,667,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,671,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,670,1,5,0.0,2,0.0,0,-1.2
358.4,0.0,14.5,673,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,670,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,671,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,673,1,5,0.0,2,0.0,0,-1.2
384.0,0.0,14.5,670,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,670,1,5,0.0,2,0.0,0,-1.1
371.2,0.0,14.5,672,1,5,0.0,2,0.0,0,-1.2
384.0,0.0,14.5,671,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,670,1,5,0.0,2,0.0,0,-0.8
384.0,0.0,14.5,670,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,673,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,669,1,5,0.0,2,0.0,0,-0.9
384.0,0.0,14.5,669,1,5,0.0,2,0.0,0,-0.9
371.2,0.0,14.5,673,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,668,1,5,0.0,2,0.0,0,-1.0
384.0,0.0,14.5,669,1,5,0.0,2,0.0,0,-0.8
358.4,0.0,14.5,670,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,671,1,5,0.0,2,0.0,0,-0.9
371.2,0.0,14.5,669,1,5,0.0,2,0.0,0,-1.2
358.4,0.0,14.5,669,1,5,0.0,2,0.0,0,-1.2
371.2,0.0,14.5,669,1,5,0.0,2,0.0,0,-1.1
384.0,0.0,14.5,668,1,5,0.0,2,0.0,0,-1.0
358.4,0.0,14.5,669,1,5,0.0,2,0.0,0,-0.8
358.4,0.0,14.5,669,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,669,1,5,0.0,2,0.0,0,-0.8
371.2,0.0,14.5,668,1,5,0.0,2,0.0,0,-0.8
358.4,0.0,14.5,674,1,5,0.2,1,0.0,0,-1.1
537.6,4.3,18.4,831,1,5,0.5,1,0.0,0,-0.8
1856.0,37.5,69.8,1730,1,5,2.3,1,-14.5,0,-1.2
2534.4,39.5,83.9,2279,1,5,1.9,1,0.0,0,1.9
3840.0,39.5,83.9,3236,1,5,2.2,1,0.0,0,0.1
4044.8,39.5,83.9,3313,2,5,1.8,1,0.0,0,0.1
4019.2,39.1,83.9,3237,2,5,1.7,1,0.0,0,-0.4
4236.8,35.9,84.3,3610,2,5,1.4,1,0.0,0,-0.8
3609.6,33.6,83.9,2881,3,5,1.0,1,0.5,0,0.0
2521.6,12.1,38.4,2765,3,5,0.5,1,0.5,0,0.1
409.6,0.0,14.1,1712,4,5,-0.4,2,0.5,0,1.9
627.2,0.0,16.9,1380,5,5,-0.9,2,0.5,0,1.9
601.6,0.0,16.5,1289,5,5,-1.4,2,0.5,0,4.1
448.0,0.0,14.5,1027,5,5,-1.6,2,0.5,4,-1.6
332.8,0.0,14.5,930,4,5,-1.7,2,0.5,0,-0.5
320.0,0.0,14.5,870,4,5,-1.3,2,0.5,0,-0.8
384.0,0.0,14.9,966,3,5,-0.9,2,0.5,0,-1.6
409.6,0.0,15.3,1028,3,5,-0.2,1,0.5,0,-1.5
1126.4,16.8,21.6,1511,3,5,0.5,1,0.5,0,-0.8
1625.6,17.6,26.7,1755,3,5,0.8,1,0.5,8,4.8
1587.2,13.7,25.5,1675,3,5,0.8,1,0.5,0,2.6
806.4,6.6,17.3,1540,3,5,0.2,1,1.0,0,-0.4
1100.8,16.4,20.8,1623,3,5,0.4,1,1.5,0,0.8
1356.8,14.8,22.4,1694,3,5,0.6,1,1.5,0,3.0
793.6,3.5,16.5,1751,3,5,0.1,1,2.0,0,6.4
857.6,10.9,18.4,1833,3,5,0.1,1,2.5,0,7.0
857.6,0.0,17.3,1861,3,5,0.1,1,2.5,0,4.1
1241.6,14.1,21.2,1987,3,5,0.4,1,2.5,0,3.0
934.4,1.2,17.3,1934,3,5,0.1,1,2.5,0,7.4
665.6,0.0,16.9,1480,4,5,-0.1,1,2.5,0,7.7
601.6,3.5,15.7,1432,4,5,-0.1,1,2.5,4,3.7
627.2,9.4,17.6,1451,4,5,-0.1,1,2.5,8,9.3
1984.0,25.0,36.1,1984,4,5,0.8,1,2.5,0,8.0
2240.0,20.7,52.2,2074,4,5,0.8,1,2.5,0,8.4
2035.2,32.4,55.3,1898,4,5,0.7,1,1.5,4,3.0
2918.4,49.2,83.5,2472,3,5,0.7,1,1.5,12,-10.7
3302.4,27.3,67.5,2812,3,5,1.1,1,1.5,4,-0.5
896.0,0.0,16.9,2315,4,5,0.0,2,1.5,8,6.5
716.8,0.0,16.9,1991,4,5,-0.8,2,1.5,0,7.6
627.2,0.0,16.1,1665,4,5,-2.7,2,1.5,8,-1.1
384.0,0.0,14.9,1071,4,5,-2.6,2,1.5,0,-1.6
384.0,0.0,14.5,971,3,5,-1.1,2,1.5,0,0.7
460.8,0.0,14.9,1091,3,5,-0.2,1,1.5,0,1.6
396.8,0.0,14.5,1026,3,5,-0.2,1,1.5,4,0.1
371.2,0.0,14.5,970,3,5,-0.3,2,1.0,0,0.0
409.6,0.0,14.9,923,3,5,-1.0,2,1.0,16,5.9
448.0,0.0,15.3,860,3,5,-1.0,2,0.0,20,-7.7
460.8,0.0,14.9,838,3,5,-0.6,2,0.0,4,-1.9
358.4,0.0,14.5,798,1,5,-0.4,2,3.0,0,-1.1
396.8,0.0,14.9,780,1,5,0.0,1,0.0,0,0.3
409.6,0.0,14.9,797,1,5,0.0,2,0.0,8,-3.0
396.8,0.0,14.9,768,1,5,-0.2,2,0.0,0,0.5
409.6,0.0,14.9,768,1,5,-0.5,2,0.0,0,0.8
435.2,0.0,14.9,759,1,5,-0.3,2,0.0,0,0.1
371.2,0.0,14.5,686,1,5,-0.3,2,0.0,0,0.2
345.6,0.0,14.5,675,1,5,0.0,2,0.0,0,0.1
371.2,0.0,14.5,674,1,5,0.0,2,0.0,0,0.1
358.4,0.0,14.5,676,1,5,0.0,2,0.0,0,0.4
358.4,0.0,14.5,670,1,5,0.0,2,0.0,0,0.2
345.6,0.0,14.5,674,1,5,0.0,2,0.0,0,0.2
345.6,0.0,14.5,669,1,5,0.0,2,0.0,0,0.4
345.6,0.0,14.5,667,1,5,0.0,2,0.0,0,0.4
332.8,0.0,14.5,673,1,5,0.0,2,0.0,0,0.1
332.8,0.0,14.5,670,1,5,0.0,2,0.0,0,0.5
345.6,0.0,14.5,671,1,5,0.0,2,0.0,0,0.1
345.6,0.0,14.5,670,1,5,0.0,2,0.0,0,0.1
358.4,0.0,14.5,667,1,5,0.0,2,0.0,0,0.3
358.4,0.0,14.5,670,1,5,0.0,2,0.0,0,0.1
358.4,0.0,14.5,669,1,5,0.0,2,0.0,0,0.1
358.4,0.0,14.5,669,1,5,0.0,2,0.0,0,0.4
358.4,0.0,14.5,671,1,5,0.0,2,0.0,0,0.2
358.4,0.0,14.5,669,1,5,0.0,2,0.0,0,0.1
371.2,0.0,14.5,669,1,5,0.0,2,0.0,0,0.1
371.2,0.0,14.5,666,1,5,0.0,2,0.0,0,0.1
371.2,0.0,14.5,672,1,5,0.0,2,0.0,0,0.1
371.2,0.0,14.5,680,1,5,0.2,1,0.0,0,0.1
396.8,0.0,14.5,727,1,5,0.3,1,0.0,0,0.2
870.4,12.1,19.2,1224,1,5,1.2,1,0.0,0,0.0
1152.0,14.1,20.4,1585,1,5,1.3,1,3.5,12,5.9
1612.8,19.5,23.1,2078,1,5,1.3,1,0.0,8,-0.5
1856.0,20.3,24.7,2237,1,5,1.2,1,0.0,0,-2.2
1804.8,19.9,24.7,2087,2,5,1.0,1,0.0,4,-11.3
1920.0,18.7,24.7,2310,2,5,1.0,1,0.0,12,-11.2
1164.8,9.8,18.4,2268,2,5,0.3,1,1.0,4,-1.9
1280.0,18.7,22.4,1796,3,5,0.4,1,2.0,4,-9.1
1804.8,15.2,28.6,1805,3,5,0.7,1,1.5,4,-7.8
1152.0,11.3,19.6,1934,3,5,0.2,1,2.0,0,-9.1
1344.0,8.2,20.4,2039,3,5,0.4,1,2.0,4,-2.3
1587.2,21.9,29.4,1853,4,5,0.4,1,2.0,0,-3.0
2304.0,27.3,78.8,2049,4,5,0.8,1,2.0,0,-0.8
2342.4,30.9,83.9,2092,4,5,0.7,1,2.0,4,-1.4
2931.2,27.7,84.3,2489,3,5,0.8,1,2.5,4,0.2
2521.6,12.5,47.5,2570,3,5,0.7,1,3.5,0,1.5
755.2,0.4,17.3,1957,4,5,-0.1,1,4.0,0,0.9
691.2,0.0,16.5,1839,4,5,-0.2,1,4.5,0,5.2
640.0,0.0,16.1,1765,4,5,-0.4,2,2.5,16,24.9
102.4,0.0,14.5,1513,4,5,-0.8,1,-1.0,4,31.1
563.2,9.0,16.5,1616,4,5,-0.2,1,-2.0,4,37.6
716.8,5.9,16.9,1599,4,5,-0.1,1,-3.0,0,39.8
665.6,5.9,16.1,1600,4,5,-0.1,1,-3.0,0,32.2
627.2,3.5,16.9,1509,4,5,-0.2,1,-3.0,12,21.5
2099.2,40.2,56.5,2035,3,5,0.6,1,-3.0,0,8.5
3084.8,45.3,83.9,2581,3,5,1.1,1,-3.0,16,-2.5
3468.8,40.6,84.3,2792,3,5,1.2,1,-3.0,8,-5.9
3481.6,24.6,56.5,2996,3,5,1.0,1,-3.0,0,-0.8
1651.2,11.3,21.2,2452,4,5,0.4,1,-2.0,4,1.9
652.8,2.3,15.7,1901,5,5,-0.1,1,-1.5,0,1.6
588.8,8.6,16.5,1651,5,5,-0.1,1,-0.5,0,5.9
1600.0,26.2,28.6,1869,5,5,0.2,1,0.0,0,8.8
2816.0,37.5,77.3,2456,4,5,0.5,1,0.5,0,8.4
3225.6,41.8,83.9,2614,4,5,0.8,1,0.5,4,3.6
3328.0,44.9,83.9,2697,4,5,0.8,1,1.5,0,5.5
3417.6,45.3,83.9,2764,4,5,0.9,1,2.5,0,4.1
3468.8,34.8,81.2,2805,4,5,0.9,1,3.0,0,5.2
2585.6,19.5,30.2,2746,4,5,0.6,1,4.0,0,5.2
1817.6,17.2,22.7,2631,4,5,0.3,1,5.0,0,5.6
2432.0,25.8,29.0,2704,4,5,0.5,1,5.5,0,4.8
1510.4,12.9,21.2,2581,4,5,0.2,1,6.5,0,3.4
1868.8,21.9,25.1,2575,4,5,0.3,1,6.5,0,1.6
3174.4,35.5,67.5,2681,4,5,0.8,1,6.5,0,-0.8
3302.4,35.5,83.9,2711,4,5,0.8,1,6.5,0,-1.7
2700.8,19.1,39.6,2600,4,5,0.7,1,6.5,0,4.5
1152.0,13.3,19.2,2474,4,5,0.1,1,6.5,8,14.9
2150.4,25.4,27.5,2596,4,5,0.5,1,6.0,8,13.3
3072.0,30.5,62.0,2653,4,5,0.7,1,6.0,0,13.9
3315.2,27.7,76.9,2654,4,5,0.8,1,6.0,4,17.6
1932.8,14.5,23.1,2525,4,5,0.4,1,6.5,0,11.7
678.4,3.9,15.7,2391,4,5,-0.2,1,6.5,0,13.5
256.0,0.0,14.5,1921,4,5,-0.4,1,6.5,0,19.6
371.2,3.9,16.5,1759,4,5,-0.4,1,6.5,0,19.6
2150.4,27.3,26.3,2455,4,5,0.5,1,6.5,4,12.6
2905.6,34.4,66.3,2479,4,5,0.7,1,6.5,0,19.5
3033.6,39.5,83.9,2543,4,5,0.7,1,6.0,8,24.6
3212.8,40.2,83.9,2622,4,5,0.8,1,4.5,16,9.4
2931.2,22.3,43.9,2734,4,5,0.6,1,3.5,0,8.6
1420.8,11.3,19.6,2764,4,5,0.1,1,2.0,0,10.3
588.8,6.6,15.7,2118,5,5,-0.1,1,1.0,0,13.1
896.0,14.1,18.4,2019,5,5,-0.1,1,0.0,0,17.1
1408.0,18.0,22.4,2002,5,5,0.2,1,0.0,0,16.4
1523.2,18.0,22.7,2011,5,5,0.2,1,0.5,0,17.3
1868.8,24.6,34.5,2047,5,5,0.3,1,1.0,8,12.6
2278.4,21.1,42.4,2087,5,5,0.4,1,1.0,0,7.3
1945.6,21.9,27.5,2119,5,5,0.3,1,0.5,16,-11.3
2675.2,42.6,63.9,2472,5,5,0.2,1,0.5,4,6.3
4006.4,46.5,83.9,3291,4,5,0.9,1,0.5,4,1.6
4172.8,57.4,84.3,3428,4,5,0.9,1,0.5,16,-19.2
4352.0,48.4,83.9,3555,4,5,0.8,1,1.0,0,-17.0
4480.0,43.7,83.9,3615,4,5,0.9,1,1.5,8,-13.4
5068.8,41.0,83.9,3706,4,5,0.9,1,1.5,0,-13.0
4736.0,32.4,77.3,3442,4,5,0.6,1,2.0,0,-11.6
3174.4,18.0,53.3,2791,5,5,0.2,1,2.0,0,-10.6
563.2,0.0,15.3,2274,6,5,-0.4,1,2.0,0,-12.0
691.2,0.0,16.9,2057,6,5,-0.3,1,2.0,0,-12.7
691.2,0.0,16.5,2032,6,5,-0.3,1,1.5,4,-9.8
550.4,0.0,15.3,1942,6,5,-0.4,1,1.0,0,-9.4
1702.4,21.9,24.7,2053,6,5,0.0,1,0.0,0,-7.3
2099.2,24.6,58.8,2005,6,5,0.2,1,-0.5,0,-8.0
2176.0,22.3,68.2,2011,6,5,0.2,1,-0.5,0,-9.1
1292.8,7.4,21.6,2009,6,5,-0.1,1,0.0,0,-9.2
1075.2,16.4,20.0,2075,6,5,-0.2,1,0.5,0,-8.0
1536.0,17.2,23.1,2043,6,5,0.0,1,1.0,0,-7.7
857.6,0.0,16.9,1985,6,5,-0.3,1,1.0,0,-10.6
1484.8,19.9,23.1,2026,6,5,0.0,1,1.0,0,-9.0
1804.8,21.1,26.7,1986,6,5,0.1,1,1.0,0,-9.6
1753.6,17.6,25.5,1987,6,5,0.1,1,0.5,0,-8.4
678.4,0.0,14.9,1919,6,5,-0.3,1,0.5,0,-5.7
768.0,12.9,18.0,1947,6,5,-0.3,1,0.5,8,3.7
1561.6,19.9,24.3,1974,6,5,0.1,1,0.5,0,0.8
1766.4,19.1,25.9,1962,6,5,0.1,1,0.5,0,0.8
844.8,0.0,15.7,1918,6,5,-0.2,1,1.0,0,0.9
140.8,0.0,14.5,1806,6,5,-0.5,1,1.0,0,1.2
76.8,0.0,15.7,1866,6,5,-0.4,1,1.0,0,1.6
627.2,5.9,15.7,1846,6,5,-0.3,1,1.0,0,0.9
704.0,9.0,16.9,1824,6,5,-0.2,1,0.5,0,0.0
1292.8,15.6,21.2,1816,6,5,0.0,1,0.0,0,0.5
1292.8,11.7,20.4,1816,6,5,0.0,1,0.5,0,0.8
1011.2,16.0,19.2,1901,6,5,-0.1,1,0.5,0,2.6
1945.6,24.2,45.5,1960,6,5,0.2,1,0.5,0,0.8
2073.6,23.4,83.5,1895,6,5,0.2,1,0.5,0,0.1
2086.4,23.4,83.9,1863,6,5,0.2,1,0.5,0,0.2
2086.4,23.4,83.9,1879,6,8,0.2,1,0.5,0,3.0
2099.2,23.4,83.9,1897,6,8,0.2,1,0.5,0,1.9
2163.2,23.4,82.7,1915,6,8,0.2,1,0.5,0,0.2
2150.4,26.6,78.0,1934,6,8,0.2,1,0.5,0,0.5
2201.6,30.9,83.9,2024,6,8,0.1,1,0.5,0,0.8
3430.4,30.9,83.9,2768,5,8,0.3,1,1.0,0,1.4
3532.8,25.8,69.4,2809,5,8,0.4,1,0.5,0,0.0
1830.4,10.2,22.0,2659,5,8,0.0,1,0.0,0,7.0
1779.2,19.9,23.5,2683,5,8,0.0,1,0.0,4,11.4
2572.8,22.7,27.5,3224,5,8,0.0,1,0.0,0,9.1
2867.2,22.7,26.7,3768,4,8,0.3,1,0.0,4,13.8
2905.6,21.9,26.3,4246,4,8,0.0,1,0.5,0,14.2
2892.8,20.7,25.5,4898,3,8,0.1,1,1.5,4,13.4
2803.2,20.3,25.1,4901,3,8,0.1,1,1.5,0,13.6
2675.2,18.4,24.7,4896,3,8,0.1,1,1.5,16,-6.6
2368.0,15.2,23.5,4869,3,8,-0.1,1,1.5,12,-17.8
2598.4,25.0,25.1,4859,3,8,0.0,1,1.5,0,-14.7
6873.6,84.8,70.2,5067,3,8,0.9,1,1.5,4,-18.6
8384.0,92.2,83.9,5344,3,8,1.3,1,1.5,4,-24.6
7974.4,61.3,83.1,5581,3,8,1.1,1,1.5,4,-22.1
2380.8,2.0,24.7,5449,3,8,-0.4,1,1.5,0,-17.0
102.4,0.0,22.7,5226,3,8,-0.9,1,1.5,0,-18.2
0.0,0.0,22.7,5053,3,8,-0.9,1,1.5,8,-2.3
0.0,0.0,22.4,4590,3,5,-0.6,1,1.5,12,9.1
0.0,0.0,20.4,3420,4,5,-0.6,2,1.5,0,9.5
128.0,0.0,17.6,2212,5,5,-0.6,2,1.5,0,9.7
870.4,0.0,17.3,1952,6,5,-0.5,1,1.5,0,8.0
1088.0,10.2,18.8,1925,6,5,-0.2,1,1.5,0,5.9
1600.0,12.9,21.2,1906,6,5,0.1,1,1.5,0,2.3
435.2,0.0,13.7,1762,6,5,-0.4,1,1.5,0,0.8
0.0,0.0,14.9,1765,6,5,-0.5,1,1.5,0,2.0
371.2,4.7,15.7,1761,6,5,-0.3,1,1.5,0,0.5
1139.2,16.4,20.0,1771,6,5,0.0,1,1.5,0,1.3
1638.4,16.0,23.5,1745,6,5,0.1,1,1.5,0,0.9
768.0,8.6,16.5,1721,6,5,-0.1,1,1.5,0,0.8
1062.4,14.8,20.4,1706,6,5,0.0,1,1.5,0,1.1
934.4,5.9,17.3,1683,6,5,-0.1,1,1.5,0,1.3
435.2,5.1,14.9,1640,6,5,-0.3,1,2.0,0,1.2
486.4,7.4,15.3,1592,6,5,-0.3,1,2.0,0,0.9
870.4,13.3,18.8,1680,6,5,-0.1,1,2.0,0,1.2
1216.0,15.6,21.6,1621,6,5,0.1,1,2.0,0,1.2
1305.6,18.7,23.5,1592,6,5,0.1,1,1.5,0,1.2
1638.4,18.7,29.4,1609,6,5,0.2,1,2.0,0,1.2
1472.0,16.0,25.5,1605,6,5,0.2,1,1.5,0,1.2
1331.2,16.8,23.1,1608,6,5,0.1,1,1.5,0,1.6
960.0,10.5,18.4,1604,6,5,0.0,1,1.5,0,1.4
1254.4,21.1,25.1,1602,6,5,0.1,1,2.0,0,0.3
1676.8,21.1,65.1,1609,6,5,0.2,1,2.0,0,-0.5
1408.0,14.8,23.9,1616,6,5,0.2,1,1.5,0,1.6
1395.2,21.9,25.5,1623,6,5,0.2,1,1.5,0,1.9
2291.2,28.5,68.6,2166,5,5,0.2,1,1.5,0,1.6
2854.4,29.3,83.9,2405,5,5,0.4,1,1.5,0,1.2
2713.6,30.5,83.9,2320,5,5,0.4,1,1.5,0,-0.5
2624.0,31.2,83.9,2272,5,5,0.4,1,1.5,0,0.1
2624.0,32.8,83.9,2261,5,5,0.5,1,1.5,0,0.8
2688.0,37.9,83.9,2260,5,5,0.5,1,2.0,0,-0.8
3545.6,43.7,83.9,2997,4,5,0.4,1,2.0,4,7.3
4006.4,33.6,83.9,3409,4,5,0.7,1,2.0,8,-2.7
3340.8,25.8,58.8,2737,5,5,0.4,1,2.0,8,7.7
1830.4,13.7,23.9,2413,5,5,0.1,1,2.0,4,12.0
1689.6,25.0,30.2,2038,6,5,0.1,1,2.5,4,9.2
2918.4,30.9,79.2,2507,5,5,0.3,1,3.0,0,10.3
